,정류소명,경도,위도,ADDRESS,CODE,정류소
6230,서울서진학교.우체국앞.허준박물관,126.8512313,37.5668575,서울특별시 강서구 가양동,1150010400,서울서진학교.우체국앞.허준박물관-1
6231,탑산초등학교 허준박물관,126.8517341,37.56667847,서울특별시 강서구 가양동,1150010400,탑산초등학교 허준박물관-1
6232,가양도시개발4단지아파트,126.8531604,37.56538154,서울특별시 강서구 가양동,1150010400,가양도시개발4단지아파트-1
6233,대림경동아파트,126.8531976,37.56557092,서울특별시 강서구 가양동,1150010400,대림경동아파트-1
6234,가양도시개발5단지아파트,126.8550611,37.56427884,서울특별시 강서구 가양동,1150010400,가양도시개발5단지아파트-1
6235,가양2동강변아파트,126.8556339,37.56417507,서울특별시 강서구 가양동,1150010400,가양2동강변아파트-1
6236,가양3동도시개발6단지아파트,126.8578895,37.56292983,서울특별시 강서구 가양동,1150010400,가양3동도시개발6단지아파트-1
6237,가양초등학교,126.8595876,37.56179984,서울특별시 강서구 가양동,1150010400,가양초등학교-1
6238,강서구청별관,126.8594569,37.56093946,서울특별시 강서구 가양동,1150010400,강서구청별관-1
6239,가양3동주민센터,126.8607308,37.56138727,서울특별시 강서구 가양동,1150010400,가양3동주민센터-1
6240,가양3동도시개발9단지아파트,126.8632552,37.55979983,서울특별시 강서구 가양동,1150010400,가양3동도시개발9단지아파트-1
6241,가양도시개발9단지.세현고등학교,126.8638215,37.55969618,서울특별시 강서구 가양동,1150010400,가양도시개발9단지.세현고등학교-1
6242,염창동아3차아파트.나이아가라호텔,126.8776023,37.54905644,서울특별시 강서구 염창동,1150010100,염창동아3차아파트.나이아가라호텔-1
6243,염창동리버파크호텔,126.877717,37.54889341,서울특별시 강서구 염창동,1150010100,염창동리버파크호텔-1
6244,염창동새마을금고,126.8733041,37.55020153,서울특별시 강서구 염창동,1150010100,염창동새마을금고-1
6245,염창동새마을금고,126.8728808,37.55025681,서울특별시 강서구 염창동,1150010100,염창동새마을금고-2
6246,염창동한마음.관음삼성아파트,126.8696521,37.55298935,서울특별시 강서구 염창동,1150010100,염창동한마음.관음삼성아파트-1
6247,염창동관음삼성아파트,126.8694176,37.55298095,서울특별시 강서구 염창동,1150010100,염창동관음삼성아파트-1
6248,태영.삼성한사랑아파트,126.86553,37.55512205,서울특별시 강서구 등촌동,1150010200,태영.삼성한사랑아파트-1
6249,금호.한솔아파트,126.8654226,37.5553982,서울특별시 강서구 염창동,1150010100,금호.한솔아파트-1
6250,블루나인비지니스센터.이마트,126.8638112,37.55632456,서울특별시 강서구 등촌동,1150010200,블루나인비지니스센터.이마트-1
6251,블루나인비지니스센터.이마트,126.863882,37.55646622,서울특별시 강서구 염창동,1150010100,블루나인비지니스센터.이마트-2
6252,이마트.강서소방서,126.8617152,37.55760323,서울특별시 강서구 가양동,1150010400,이마트.강서소방서-1
6253,강서소방서.이마트.증미역,126.8618472,37.55737666,서울특별시 강서구 등촌동,1150010200,강서소방서.이마트.증미역-1
6254,가양역.현대프린스텔,126.856433,37.56031655,서울특별시 강서구 등촌동,1150010200,가양역.현대프린스텔-1
6255,가양역.현대아파트,126.8565633,37.5603875,서울특별시 강서구 가양동,1150010400,가양역.현대아파트-1
6256,가양역.우성아파트,126.8540536,37.56154673,서울특별시 강서구 등촌동,1150010200,가양역.우성아파트-1
6257,가양역.우성아파트,126.8533369,37.56209595,서울특별시 강서구 가양동,1150010400,가양역.우성아파트-2
6258,SBS공개홀,126.8507594,37.56344011,서울특별시 강서구 가양동,1150010400,SBS공개홀-1
6259,SBS공개홀,126.8499074,37.56372803,서울특별시 강서구 등촌동,1150010200,SBS공개홀-2
6260,가양4.5단지상가앞,126.8526188,37.56408897,서울특별시 강서구 가양동,1150010400,가양4.5단지상가앞-1
6261,서울서진학교,126.8500668,37.56607868,서울특별시 강서구 가양동,1150010400,서울서진학교-1
6262,등촌동대림아파트,126.8484745,37.56449709,서울특별시 강서구 등촌동,1150010200,등촌동대림아파트-1
6263,강서한강자이아파트,126.8478594,37.56500107,서울특별시 강서구 가양동,1150010400,강서한강자이아파트-1
6264,가양동CJ주식회사,126.845024,37.566506,서울특별시 강서구 가양동,1150010400,가양동CJ주식회사-1
6265,가양동CJ주식회사,126.8438191,37.56698145,서울특별시 강서구 가양동,1150010400,가양동CJ주식회사-2
6266,양천초등학교.겸재정선미술관,126.8402989,37.56901757,서울특별시 강서구 가양동,1150010400,양천초등학교.겸재정선미술관-1
6267,양천초등학교.겸재정선미술관,126.8401002,37.56897093,서울특별시 강서구 가양동,1150010400,양천초등학교.겸재정선미술관-2
6268,겸재정선미술관,126.8375703,37.5703281,서울특별시 강서구 마곡동,1150010500,겸재정선미술관-1
6269,겸재정선미술관,126.837283,37.570628,서울특별시 강서구 마곡동,1150010500,겸재정선미술관-2
6270,마곡실내배드민턴장,126.8300647,37.57265004,서울특별시 강서구 마곡동,1150010500,마곡실내배드민턴장-1
6271,마곡실내배드민턴장,126.831206,37.57271903,서울특별시 강서구 마곡동,1150010500,마곡실내배드민턴장-2
6272,서남물재생센터,126.8279033,37.57292128,서울특별시 강서구 마곡동,1150010500,서남물재생센터-1
6273,서남물재생센터,126.8273037,37.57275995,서울특별시 강서구 마곡동,1150010500,서남물재생센터-2
6274,서남환경공원,126.8233189,37.57325575,서울특별시 강서구 마곡동,1150010500,서남환경공원-1
6275,서남환경공원,126.8226231,37.57314602,서울특별시 강서구 마곡동,1150010500,서남환경공원-2
6276,방화동도시개발2단지아파트,126.8185511,37.57325101,서울특별시 강서구 방화동,1150010900,방화동도시개발2단지아파트-1
6277,방화동도시개발2단지아파트,126.8189422,37.57337443,서울특별시 강서구 방화동,1150010900,방화동도시개발2단지아파트-2
6278,방화동동부센트레빌아파트,126.8138666,37.5733873,서울특별시 강서구 방화동,1150010900,방화동동부센트레빌아파트-1
6279,방화동동부센트레빌아파트,126.8141952,37.57345311,서울특별시 강서구 방화동,1150010900,방화동동부센트레빌아파트-2
6280,방화사거리,126.8104761,37.57315026,서울특별시 강서구 방화동,1150010900,방화사거리-1
6281,방화사거리,126.8098924,37.57316789,서울특별시 강서구 방화동,1150010900,방화사거리-2
6282,개화산역,126.8060766,37.57251866,서울특별시 강서구 방화동,1150010900,개화산역-1
6283,개화산역,126.8060894,37.57260845,서울특별시 강서구 방화동,1150010900,개화산역-2
6284,등촌3동천주교회,126.8457258,37.5598737,서울특별시 강서구 등촌동,1150010200,등촌3동천주교회-1
6285,등촌3동천주교회,126.8459318,37.56000145,서울특별시 강서구 등촌동,1150010200,등촌3동천주교회-2
6286,등촌3동5단지아파트.등촌고등학교,126.8454863,37.56166079,서울특별시 강서구 등촌동,1150010200,등촌3동5단지아파트.등촌고등학교-1
6287,등촌3동5단지아파트.등촌고등학교,126.8455711,37.56175796,서울특별시 강서구 등촌동,1150010200,등촌3동5단지아파트.등촌고등학교-2
6288,등촌3동주공4단지아파트,126.8430664,37.562497,서울특별시 강서구 등촌동,1150010200,등촌3동주공4단지아파트-1
6289,등촌동부영아파트,126.8431051,37.56260733,서울특별시 강서구 등촌동,1150010200,등촌동부영아파트-1
6290,등촌3동주공10단지아파트,126.8473221,37.56200684,서울특별시 강서구 등촌동,1150010200,등촌3동주공10단지아파트-1
6291,등촌3동대림아파트,126.8473824,37.56229117,서울특별시 강서구 등촌동,1150010200,등촌3동대림아파트-1
6292,마곡13단지힐스테이트아파트,126.8178844,37.5566727,서울특별시 강서구 마곡동,1150010500,마곡13단지힐스테이트아파트-1
6293,다솔마을.강서농수산물도매시장,126.8198598,37.55483199,서울특별시 강서구 외발산동,1150010700,다솔마을.강서농수산물도매시장-1
6294,강서공업고등학교,126.8166736,37.57561741,서울특별시 강서구 방화동,1150010900,강서공업고등학교-1
6295,방화동도시개발1.2단지아파트,126.8168881,37.57513269,서울특별시 강서구 방화동,1150010900,방화동도시개발1.2단지아파트-1
6296,서울항공비즈니스고등학교,126.816765,37.56951802,서울특별시 강서구 방화동,1150010900,서울항공비즈니스고등학교-1
6297,서울항공비즈니스고등학교,126.8165339,37.56895734,서울특별시 강서구 방화동,1150010900,서울항공비즈니스고등학교-2
6298,공항중학교,126.8164061,37.56322489,서울특별시 강서구 공항동,1150010800,공항중학교-2
6299,공항중학교,126.816602,37.56257306,서울특별시 강서구 공항동,1150010800,공항중학교-3
6300,양천향교역,126.8408125,37.56684038,서울특별시 강서구 등촌동,1150010200,양천향교역-1
6301,방신전통시장,126.812727,37.56999242,서울특별시 강서구 방화동,1150010900,방신전통시장-2
6302,방화주유소,126.8125856,37.5666851,서울특별시 강서구 방화동,1150010900,방화주유소-2
6303,제과점앞,126.8098898,37.56045056,서울특별시 강서구 공항동,1150010800,제과점앞-1
6304,공항동천주교회,126.8115927,37.55747548,서울특별시 강서구 공항동,1150010800,공항동천주교회-1
6305,강서한방병원,126.8390322,37.53011858,서울특별시 강서구 화곡동,1150010300,강서한방병원-1
6306,강서한방병원,126.8393326,37.53007559,서울특별시 강서구 화곡동,1150010300,강서한방병원-2
6307,강서한강자이아파트,126.850101,37.56639041,서울특별시 강서구 가양동,1150010400,강서한강자이아파트-2
6308,강서구청별관,126.8599304,37.56127661,서울특별시 강서구 가양동,1150010400,강서구청별관-2
6309,우장산동주민센터,126.8416546,37.54792833,서울특별시 강서구 화곡동,1150010300,우장산동주민센터-1
6310,문성유치원,126.8444517,37.54686214,서울특별시 강서구 화곡동,1150010300,문성유치원-1
6311,제일성심병원,126.8458178,37.54716029,서울특별시 강서구 화곡동,1150010300,제일성심병원-1
6312,가양7단지상가,126.861569,37.5607187,서울특별시 강서구 가양동,1150010400,가양7단지상가-1
6313,등촌주공9단지,126.8505326,37.56115213,서울특별시 강서구 등촌동,1150010200,등촌주공9단지-1
6314,강서구민올림픽체육센터,126.8501414,37.55982348,서울특별시 강서구 등촌동,1150010200,강서구민올림픽체육센터-1
6315,등촌주공6단지,126.848935,37.56031993,서울특별시 강서구 등촌동,1150010200,등촌주공6단지-1
6316,등현초등학교,126.8470219,37.56115982,서울특별시 강서구 등촌동,1150010200,등현초등학교-1
6317,가양7단지상가앞,126.8618951,37.56074719,서울특별시 강서구 가양동,1150010400,가양7단지상가앞-1
6318,우장산휴먼빌아파트,126.8434734,37.54743229,서울특별시 강서구 화곡동,1150010300,우장산휴먼빌아파트-1
6319,우장산동주민센터,126.8415087,37.54799909,서울특별시 강서구 화곡동,1150010300,우장산동주민센터-2
6320,양서1단지우장산아이파크이편한세상,126.8369118,37.54801762,서울특별시 강서구 화곡동,1150010300,양서1단지우장산아이파크이편한세상-1
6321,제일성심병원,126.8451161,37.5466027,서울특별시 강서구 화곡동,1150010300,제일성심병원-2
6322,강서힐스테이트아파트,126.8369628,37.54793911,서울특별시 강서구 화곡동,1150010300,강서힐스테이트아파트-1
6323,등촌주공6단지앞,126.848875,37.56020476,서울특별시 강서구 등촌동,1150010200,등촌주공6단지앞-1
6324,강서구민올림픽체육센터,126.8503284,37.55990476,서울특별시 강서구 등촌동,1150010200,강서구민올림픽체육센터-2
6325,등촌9단지SBS공개홀,126.8507958,37.56179039,서울특별시 강서구 등촌동,1150010200,등촌9단지SBS공개홀-1
6326,가양4.5단지상가앞,126.8526929,37.56387994,서울특별시 강서구 가양동,1150010400,가양4.5단지상가앞-2
6327,삼정그린코아아파트,126.8117711,37.57162753,서울특별시 강서구 방화동,1150010900,삼정그린코아아파트-1
6328,강서농협,126.8128207,37.56790438,서울특별시 강서구 방화동,1150010900,강서농협-1
6329,강서농협,126.8127267,37.56789785,서울특별시 강서구 방화동,1150010900,강서농협-2
6330,서울방화초등학교,126.8050822,37.56818869,서울특별시 강서구 방화동,1150010900,서울방화초등학교-1
6331,공항동주민센터,126.810624,37.55878673,서울특별시 강서구 공항동,1150010800,공항동주민센터-1
6332,천주교성당,126.8123312,37.55602656,서울특별시 강서구 공항동,1150010800,천주교성당-1
6333,마곡나루역4번출구,126.8280139,37.56503346,서울특별시 강서구 마곡동,1150010500,마곡나루역4번출구-1
6334,마곡나루역5번출구,126.8273168,37.56506712,서울특별시 강서구 마곡동,1150010500,마곡나루역5번출구-1
6335,마곡역교차로,126.8284497,37.55945626,서울특별시 강서구 마곡동,1150010500,마곡역교차로-1
6336,이대서울병원,126.8345733,37.55882965,서울특별시 강서구 마곡동,1150010500,이대서울병원-1
6337,김포공항국내선,126.8040921,37.55881001,서울특별시 강서구 공항동,1150010800,김포공항국내선-1
6338,김포공항국내선,126.804665,37.55831644,서울특별시 강서구 공항동,1150010800,김포공항국내선-2
6339,김포공항국제선,126.8013423,37.56517256,서울특별시 강서구 방화동,1150010900,김포공항국제선-1
6340,김포공항국제선,126.801082,37.5649592,서울특별시 강서구 방화동,1150010900,김포공항국제선-2
6341,발산역7번출구,126.8378899,37.55787143,서울특별시 강서구 내발산동,1150010600,발산역7번출구-1
6342,신방화역5번출구,126.8167099,37.56746438,서울특별시 강서구 방화동,1150010900,신방화역5번출구-1
6343,마곡엠밸리6.7단지.마곡중학교,126.8219241,37.5671765,서울특별시 강서구 마곡동,1150010500,마곡엠밸리6.7단지.마곡중학교-1
6344,마곡나루역,126.8259403,37.56688423,서울특별시 강서구 마곡동,1150010500,마곡나루역-1
6345,마곡역,126.8271496,37.56160535,서울특별시 강서구 마곡동,1150010500,마곡역-3
6346,마곡역,126.827236,37.56152638,서울특별시 강서구 마곡동,1150010500,마곡역-4
6347,마곡나루역1번출구,126.8261996,37.56698558,서울특별시 강서구 마곡동,1150010500,마곡나루역1번출구-1
6348,마곡동로사거리,126.8299892,37.55947204,서울특별시 강서구 마곡동,1150010500,마곡동로사거리-3
6349,마곡엠밸리11.12단지,126.8214633,37.56018457,서울특별시 강서구 마곡동,1150010500,마곡엠밸리11.12단지-1
6350,마곡13단지힐스테이트후문,126.8185612,37.5565828,서울특별시 강서구 마곡동,1150010500,마곡13단지힐스테이트후문-1
6351,공진초등학교,126.8216364,37.55839286,서울특별시 강서구 마곡동,1150010500,공진초등학교-1
6352,송정역,126.8122166,37.5612684,서울특별시 강서구 공항동,1150010800,송정역-5
6353,외발산동기점,126.8214964,37.54524726,서울특별시 강서구 외발산동,1150010700,외발산동기점-1
6354,한국공항공사,126.7986847,37.5625331,서울특별시 강서구 과해동,1150011100,한국공항공사-1
6355,한국공항공사,126.798649,37.562533,서울특별시 강서구 과해동,1150011100,한국공항공사-2
6356,개화동상사마을종점,126.8017961,37.58870256,서울특별시 강서구 개화동,1150011000,개화동상사마을종점-1
6357,마곡수명산파크7단지,126.8230847,37.54934916,서울특별시 강서구 내발산동,1150010600,마곡수명산파크7단지-1
6358,마곡수명산파크5단지6단지,126.8253112,37.55153181,서울특별시 강서구 내발산동,1150010600,마곡수명산파크5단지6단지-1
6359,마곡수명산파크2단지,126.8263354,37.55491463,서울특별시 강서구 내발산동,1150010600,마곡수명산파크2단지-1
6360,마곡수명산파크2단지,126.8261837,37.55469536,서울특별시 강서구 내발산동,1150010600,마곡수명산파크2단지-2
6361,마곡수명산파크3단지4단지,126.8252596,37.5516687,서울특별시 강서구 내발산동,1150010600,마곡수명산파크3단지4단지-1
6362,마곡수명산파크7단지,126.8227104,37.54923279,서울특별시 강서구 내발산동,1150010600,마곡수명산파크7단지-2
6363,마곡역,126.8267578,37.55950202,서울특별시 강서구 마곡동,1150010500,마곡역-5
6364,마곡역,126.825403,37.560018,서울특별시 강서구 마곡동,1150010500,마곡역-6
6365,화곡2동주민센터,126.8552255,37.531362,서울특별시 강서구 화곡동,1150010300,화곡2동주민센터-1
6366,화곡2동주민센터,126.8547482,37.53123945,서울특별시 강서구 화곡동,1150010300,화곡2동주민센터-2
6367,마곡엠밸리14단지아파트,126.8265216,37.55743971,서울특별시 강서구 마곡동,1150010500,마곡엠밸리14단지아파트-1
6368,마곡엠밸리15단지아파트,126.8266431,37.55744661,서울특별시 강서구 마곡동,1150010500,마곡엠밸리15단지아파트-1
6369,발산역9번출구,126.8366967,37.55889446,서울특별시 강서구 마곡동,1150010500,발산역9번출구-1
6370,공항동주민센터,126.8106255,37.55892823,서울특별시 강서구 공항동,1150010800,공항동주민센터-2
6371,신방화사거리,126.8168527,37.57285906,서울특별시 강서구 방화동,1150010900,신방화사거리-1
6372,신방화사거리,126.8166376,37.57286018,서울특별시 강서구 방화동,1150010900,신방화사거리-2
6373,방화2동우촌연립,126.8116811,37.57002344,서울특별시 강서구 방화동,1150010900,방화2동우촌연립-2
6374,개화역광역환승센터,126.7984749,37.57866422,서울특별시 강서구 개화동,1150011000,개화역광역환승센터-1
6375,개화역광역환승센터,126.798773,37.578626,서울특별시 강서구 개화동,1150011000,개화역광역환승센터-2
6376,방화2동청성아파트,126.8118414,37.56656261,서울특별시 강서구 방화동,1150010900,방화2동청성아파트-1
6377,강서연세병원,126.8755944,37.54940098,서울특별시 강서구 염창동,1150010100,강서연세병원-1
6378,롯데몰.김포공항,126.803103,37.56224678,서울특별시 강서구 방화동,1150010900,롯데몰.김포공항-1
6379,송정중학교후문,126.8163979,37.55453124,서울특별시 강서구 공항동,1150010800,송정중학교후문-1
6380,염창동주민센터,126.8710982,37.5537436,서울특별시 강서구 염창동,1150010100,염창동주민센터-1
6381,대통마트,126.8560358,37.53507633,서울특별시 강서구 화곡동,1150010300,대통마트-1
6382,강원슈퍼,126.8569195,37.53561715,서울특별시 강서구 화곡동,1150010300,강원슈퍼-1
6383,방글방글슈퍼,126.8582576,37.53647136,서울특별시 강서구 화곡동,1150010300,방글방글슈퍼-1
6384,경북하이마트,126.8591975,37.53715428,서울특별시 강서구 화곡동,1150010300,경북하이마트-1
6385,한광고,126.8585349,37.53782647,서울특별시 강서구 화곡동,1150010300,한광고-1
6386,신정여상,126.8575264,37.53729854,서울특별시 강서구 화곡동,1150010300,신정여상-1
6387,명지해드는터아파트,126.856368,37.53655658,서울특별시 강서구 화곡동,1150010300,명지해드는터아파트-1
6388,대성마트,126.8559141,37.53649108,서울특별시 강서구 화곡동,1150010300,대성마트-1
6389,미주아파트,126.8549852,37.53744348,서울특별시 강서구 화곡동,1150010300,미주아파트-1
6390,방송인아파트,126.8541062,37.53706869,서울특별시 강서구 화곡동,1150010300,방송인아파트-1
6391,곰달래약국,126.8580346,37.53151923,서울특별시 강서구 화곡동,1150010300,곰달래약국-1
6392,원비디오,126.8581763,37.53076258,서울특별시 강서구 화곡동,1150010300,원비디오-1
6393,곰달래아파트,126.8565082,37.52960933,서울특별시 강서구 화곡동,1150010300,곰달래아파트-1
6394,삼성아파트,126.8541115,37.5293006,서울특별시 강서구 화곡동,1150010300,삼성아파트-1
6395,은창아파트,126.8518662,37.52901937,서울특별시 강서구 화곡동,1150010300,은창아파트-1
6396,화곡전화국,126.847953,37.52944741,서울특별시 강서구 화곡동,1150010300,화곡전화국-1
6397,까치산역,126.8461015,37.53261494,서울특별시 강서구 화곡동,1150010300,까치산역-1
6398,까치시장,126.8462732,37.53375114,서울특별시 강서구 화곡동,1150010300,까치시장-1
6399,까치약국,126.846692,37.536206,서울특별시 강서구 화곡동,1150010300,까치약국-1
6400,개나리슈퍼,126.8479616,37.53664645,서울특별시 강서구 화곡동,1150010300,개나리슈퍼-1
6401,빨래세탁소,126.8491793,37.53705302,서울특별시 강서구 화곡동,1150010300,빨래세탁소-1
6402,공작세탁소,126.8545557,37.53649595,서울특별시 강서구 화곡동,1150010300,공작세탁소-1
6403,대성정육점,126.855153,37.535893,서울특별시 강서구 화곡동,1150010300,대성정육점-1
6404,대통마트,126.8559553,37.53488512,서울특별시 강서구 화곡동,1150010300,대통마트-2
6405,국민약국,126.8578694,37.53175644,서울특별시 강서구 화곡동,1150010300,국민약국-1
6406,대성정육점,126.8550225,37.53585449,서울특별시 강서구 화곡동,1150010300,대성정육점-2
6407,약수터,126.8516033,37.53877791,서울특별시 강서구 화곡동,1150010300,약수터-1
6408,신광명마을,126.8240688,37.54710698,서울특별시 강서구 외발산동,1150010700,신광명마을-1
6409,수명중고등학교,126.8241073,37.54931069,서울특별시 강서구 내발산동,1150010600,수명중고등학교-1
6410,마곡.수명산파크4단지,126.8244352,37.55064809,서울특별시 강서구 내발산동,1150010600,마곡.수명산파크4단지-1
6411,방화중학교,126.8063961,37.56423392,서울특별시 강서구 방화동,1150010900,방화중학교-2
6412,한마음아파트,126.8679286,37.55514828,서울특별시 강서구 염창동,1150010100,한마음아파트-1
6413,우성아파트앞,126.870881,37.55549536,서울특별시 강서구 염창동,1150010100,우성아파트앞-1
6414,우성아파트,126.8709517,37.55556405,서울특별시 강서구 염창동,1150010100,우성아파트-1
6415,봉제산정상,126.8517396,37.53666769,서울특별시 강서구 화곡동,1150010300,봉제산정상-1
6416,생태공원,126.818491,37.58340384,서울특별시 강서구 방화동,1150010900,생태공원-1
6417,NC백화점앞,126.8400859,37.55944485,서울특별시 강서구 등촌동,1150010200,NC백화점앞-1
6418,염창역1번출구.강서평생학습관,126.873734,37.54729799,서울특별시 강서구 염창동,1150010100,염창역1번출구.강서평생학습관-1
6419,명지해드는터아파트,126.8563368,37.53668014,서울특별시 강서구 화곡동,1150010300,명지해드는터아파트-2
6420,하이웨이주유소,126.8543132,37.55440228,서울특별시 강서구 화곡동,1150010300,하이웨이주유소-1
6421,서광아파트,126.819399,37.57887178,서울특별시 강서구 방화동,1150010900,서광아파트-1
6422,마곡엠밸리7단지앞,126.824506,37.56551775,서울특별시 강서구 마곡동,1150010500,마곡엠밸리7단지앞-1
6423,대림아파트,126.8750953,37.54837891,서울특별시 강서구 염창동,1150010100,대림아파트-1
6424,하나마트,126.85321,37.55244672,서울특별시 강서구 화곡동,1150010300,하나마트-1
6425,정곡초교,126.8186147,37.57599272,서울특별시 강서구 방화동,1150010900,정곡초교-1
6426,등명중학교,126.8429712,37.5591549,서울특별시 강서구 등촌동,1150010200,등명중학교-1
6427,동아3차아파트,126.8760092,37.54942192,서울특별시 강서구 염창동,1150010100,동아3차아파트-1
6428,미주아파트,126.8550966,37.53750166,서울특별시 강서구 화곡동,1150010300,미주아파트-2
6429,백연공원,126.8520856,37.55062929,서울특별시 강서구 화곡동,1150010300,백연공원-1
6430,방화4단지,126.8133872,37.57681869,서울특별시 강서구 방화동,1150010900,방화4단지-1
6431,등촌3동성당사거리,126.8458705,37.55886463,서울특별시 강서구 등촌동,1150010200,등촌3동성당사거리-1
6432,새마을금고,126.873261,37.55021851,서울특별시 강서구 염창동,1150010100,새마을금고-1
6433,방송인아파트,126.854024,37.5371601,서울특별시 강서구 화곡동,1150010300,방송인아파트-2
6434,KC대학교,126.8512354,37.54947129,서울특별시 강서구 화곡동,1150010300,KC대학교-1
6435,방화3동주민센터,126.8136003,37.57862974,서울특별시 강서구 방화동,1150010900,방화3동주민센터-1
6436,등촌6단지,126.8476512,37.55958113,서울특별시 강서구 등촌동,1150010200,등촌6단지-1
6437,관음삼성.보람더하임아파트,126.8703391,37.55239185,서울특별시 강서구 염창동,1150010100,관음삼성.보람더하임아파트-1
6438,공작세탁소,126.8544401,37.53644225,서울특별시 강서구 화곡동,1150010300,공작세탁소-2
6439,골목시장,126.8502519,37.54860759,서울특별시 강서구 화곡동,1150010300,골목시장-1
6440,등촌9단지,126.8487361,37.56141096,서울특별시 강서구 등촌동,1150010200,등촌9단지-1
6441,염창중학교,126.8708858,37.55338561,서울특별시 강서구 염창동,1150010100,염창중학교-1
6442,대통마트,126.855942,37.53499504,서울특별시 강서구 화곡동,1150010300,대통마트-3
6443,SK브로드밴드강서방송,126.849305,37.547795,서울특별시 강서구 화곡동,1150010300,SK브로드밴드강서방송-1
6444,정곡초교,126.8192243,37.57583428,서울특별시 강서구 방화동,1150010900,정곡초교-2
6445,강서세무서.공항초교,126.8206544,37.56225223,서울특별시 강서구 마곡동,1150010500,강서세무서.공항초교-1
6446,남부시장,126.857738,37.53252404,서울특별시 강서구 화곡동,1150010300,남부시장-1
6447,태원빌딩,126.847522,37.54574649,서울특별시 강서구 화곡동,1150010300,태원빌딩-1
6448,다솔마을,126.8165255,37.55443156,서울특별시 강서구 공항동,1150010800,다솔마을-1
6449,국민은행,126.846172,37.54424316,서울특별시 강서구 화곡동,1150010300,국민은행-1
6450,마곡엠밸리14단지,126.8256176,37.55798367,서울특별시 강서구 마곡동,1150010500,마곡엠밸리14단지-1
6451,등촌7단지아파트,126.8528633,37.56130072,서울특별시 강서구 등촌동,1150010200,등촌7단지아파트-1
6452,삼천리아파트,126.8698684,37.5561946,서울특별시 강서구 염창동,1150010100,삼천리아파트-1
6453,원비디오,126.8580632,37.53075018,서울특별시 강서구 화곡동,1150010300,원비디오-2
6454,본동시장,126.844246,37.54280763,서울특별시 강서구 화곡동,1150010300,본동시장-1
6455,마곡엠밸리14단지,126.8248596,37.55839897,서울특별시 강서구 마곡동,1150010500,마곡엠밸리14단지-2
6456,한서고등학교.보람아파트,126.8115225,37.57486452,서울특별시 강서구 방화동,1150010900,한서고등학교.보람아파트-3
6457,한마음아파트,126.86775,37.55507249,서울특별시 강서구 염창동,1150010100,한마음아파트-2
6458,곰달래아파트,126.8572185,37.52977635,서울특별시 강서구 화곡동,1150010300,곰달래아파트-2
6459,본동사무소,126.8479751,37.54264983,서울특별시 강서구 화곡동,1150010300,본동사무소-1
6460,볏골어린이공원,126.8422379,37.54123416,서울특별시 강서구 화곡동,1150010300,볏골어린이공원-1
6461,방신시장.LG베스트샵,126.812319,37.573397,서울특별시 강서구 방화동,1150010900,방신시장.LG베스트샵-1
6462,마곡엠밸리11.12단지상가,126.8211382,37.55877954,서울특별시 강서구 마곡동,1150010500,마곡엠밸리11.12단지상가-1
6463,삼성아파트,126.8542188,37.52939739,서울특별시 강서구 화곡동,1150010300,삼성아파트-2
6464,거성빌라,126.8490727,37.54217548,서울특별시 강서구 화곡동,1150010300,거성빌라-1
6465,마곡13단지힐스테이트상가,126.8198554,37.55796262,서울특별시 강서구 마곡동,1150010500,마곡13단지힐스테이트상가-1
6466,겸재정선미술관입구,126.8376529,37.57180602,서울특별시 강서구 마곡동,1150010500,겸재정선미술관입구-1
6467,한국건강관리협회,126.8511523,37.55377338,서울특별시 강서구 화곡동,1150010300,한국건강관리협회-1
6468,이마트.증미역,126.8625765,37.55714319,서울특별시 강서구 가양동,1150010400,이마트.증미역-1
6469,은창아파트,126.8518104,37.52910181,서울특별시 강서구 화곡동,1150010300,은창아파트-2
6470,강서구립봉제산어르신복지센터,126.8502812,37.54176894,서울특별시 강서구 화곡동,1150010300,강서구립봉제산어르신복지센터-1
6471,화곡본동시장,126.8426414,37.54287506,서울특별시 강서구 화곡동,1150010300,화곡본동시장-3
6472,금호APT,126.837119,37.57433956,서울특별시 강서구 마곡동,1150010500,금호APT-1
6473,강서구청입구,126.849615,37.55321335,서울특별시 강서구 화곡동,1150010300,강서구청입구-1
6474,등촌강변샤르망오피스텔,126.8571775,37.55860603,서울특별시 강서구 등촌동,1150010200,등촌강변샤르망오피스텔-1
6475,마곡13단지힐스테이트후문,126.8180003,37.5566867,서울특별시 강서구 마곡동,1150010500,마곡13단지힐스테이트후문-2
6476,대영마트,126.8510473,37.54057139,서울특별시 강서구 화곡동,1150010300,대영마트-1
6477,우체국,126.8459342,37.54412315,서울특별시 강서구 화곡동,1150010300,우체국-1
6478,벽산아파트,126.8368242,37.57557546,서울특별시 강서구 마곡동,1150010500,벽산아파트-1
6479,우장산꿈에그린아파트,126.8478022,37.55331903,서울특별시 강서구 화곡동,1150010300,우장산꿈에그린아파트-1
6480,등촌현대아파트,126.8551124,37.55659994,서울특별시 강서구 등촌동,1150010200,등촌현대아파트-1
6481,까치산역,126.8463021,37.53259357,서울특별시 강서구 화곡동,1150010300,까치산역-2
6482,본동슈퍼,126.8514107,37.54000287,서울특별시 강서구 화곡동,1150010300,본동슈퍼-1
6483,화곡초교,126.8465634,37.54358991,서울특별시 강서구 화곡동,1150010300,화곡초교-1
